year,colony,nestcode_rearing,ring,date_hatch,mass_50,wing_50,sternum_50,brood_size
2002,Solothurn,BT2002B62,ring_002156,29/06/02,106.2,210,41.2,2
2002,Solothurn,BT2002B62,ring_000385,29/06/02,97.9,208,37.8,2
2002,Solothurn,BT2002B56,ring_001712,29/06/02,105,211,40.6,2
2002,Solothurn,BT2002B56,ring_002736,29/06/02,111.3,213,41.5,2
2003,Solothurn,BT2003E82,ring_002101,30/05/03,119.7,228.5,41.5,3
2003,Solothurn,BT2003E82,ring_002051,30/05/03,106,224,40.8,3
2003,Solothurn,BT2003E82,ring_002626,30/05/03,98.9,219,40.3,3
2003,Solothurn,BT2003H74,ring_000326,30/05/03,96.4,223.5,39.8,3
2003,Solothurn,BT2003H74,ring_000604,30/05/03,104.4,224.5,40.5,3
2003,Solothurn,BT2003H74,ring_000349,30/05/03,105.8,222,39.5,3
2003,Solothurn,BT2003B15,ring_000209,01/06/03,101.7,212,41.3,3
2003,Solothurn,BT2003B15,ring_002263,01/06/03,99,227.5,40.7,3
2003,Solothurn,BT2003B15,ring_000747,01/06/03,100.9,225,41.5,3
2003,Solothurn,BT2003E66,ring_001072,01/06/03,105.1,231.5,42.6,2
2003,Solothurn,BT2003E66,ring_002010,01/06/03,100.1,224.5,41.8,2
2003,Solothurn,BT2003E43,ring_002064,02/06/03,105.1,213.5,41.9,3
2003,Solothurn,BT2003E43,ring_001278,02/06/03,94.2,215.5,37.8,3
2003,Solothurn,BT2003E43,ring_001174,02/06/03,95.2,208,38.2,3
2003,Solothurn,BT2003E98,ring_002530,02/06/03,87.3,211.5,38.2,3
2003,Solothurn,BT2003E98,ring_001851,02/06/03,95.9,213,39.5,3
2003,Solothurn,BT2003E98,ring_001664,02/06/03,90.5,221,40.9,3
2003,Solothurn,BT2003D79,ring_002652,03/06/03,91.6,221,39.7,3
2003,Solothurn,BT2003D79,ring_000132,03/06/03,103.5,225.5,42.7,3
2003,Solothurn,BT2003F21,ring_000286,03/06/03,92.6,220,40.5,3
2003,Solothurn,BT2003F21,ring_001739,03/06/03,95.6,216,39.7,3
2003,Solothurn,BT2003G83,ring_002045,04/06/03,106.6,229,39.3,2
2003,Solothurn,BT2003G83,ring_001902,04/06/03,99.5,215,41.6,2
2003,Solothurn,BT2003A1,ring_002557,04/06/03,84.2,217,39.4,3
2003,Solothurn,BT2003A1,ring_002079,04/06/03,99.9,221,40.5,3
2003,Solothurn,BT2003A1,ring_001007,04/06/03,92.3,219.5,39,3
2003,Solothurn,BT2003A63,ring_001928,04/06/03,92.7,216.5,38.1,3
2003,Solothurn,BT2003A63,ring_003087,04/06/03,92.3,214.5,40,3
2003,Solothurn,BT2003A63,ring_001548,04/06/03,84.8,223.5,40.1,3
2003,Solothurn,BT2003A22,ring_001049,04/06/03,99.6,223,40.4,3
2003,Solothurn,BT2003D721,ring_003056,05/06/03,90.2,223.5,40,3
2003,Solothurn,BT2003D721,ring_002274,05/06/03,91.3,226.5,39.2,3
2003,Solothurn,BT2003D721,ring_002889,05/06/03,90.2,217,39.8,3
2003,Solothurn,BT2003B34,ring_001388,05/06/03,102.7,222.5,40.3,2
2003,Solothurn,BT2003B34,ring_002091,05/06/03,108.5,220,42,2
2003,Solothurn,BT2003H49,ring_002319,06/06/03,92.7,227,40.7,1
2003,Solothurn,BT2003E102,ring_000881,06/06/03,100.7,219.5,39.9,3
2003,Solothurn,BT2003E102,ring_002856,06/06/03,96.8,227.5,40.3,3
2003,Solothurn,BT2003E102,ring_003177,06/06/03,103.5,222.5,38.2,3
2003,Solothurn,BT2003B100,ring_001948,06/06/03,102.4,224,41.3,3
2003,Solothurn,BT2003B100,ring_000942,06/06/03,91,208,38.9,3
2003,Solothurn,BT2003B100,ring_002050,06/06/03,92.9,216,40.3,3
2003,Solothurn,BT2003C91,ring_003150,06/06/03,91,213.5,40.7,3
2003,Solothurn,BT2003C91,ring_001989,06/06/03,105.7,224,38.8,3
2003,Solothurn,BT2003C91,ring_002696,06/06/03,109,221.5,41.8,3
2003,Solothurn,BT2003F8,ring_000246,06/06/03,98.6,204,39.7,3
2003,Solothurn,BT2003F8,ring_001387,06/06/03,94.1,224,38,3
2003,Solothurn,BT2003H25,ring_002191,06/06/03,96.4,210.5,39.6,3
2003,Solothurn,BT2003H25,ring_001964,06/06/03,97.9,213.5,38,3
2003,Solothurn,BT2003H25,ring_000670,06/06/03,97.6,210.5,38.7,3
2003,Solothurn,BT2003F8,ring_002082,06/06/03,107.4,221.5,40.5,3
2003,Solothurn,BT2003B2,ring_002057,07/06/03,92.8,221.5,38.5,3
2003,Solothurn,BT2003B2,ring_002746,07/06/03,92.9,213.5,40.9,3
2003,Solothurn,BT2003B2,ring_000093,07/06/03,98.6,223.5,43.1,3
2003,Solothurn,BT2003F35,ring_003045,07/06/03,82.2,218,39.8,3
2003,Solothurn,BT2003F35,ring_001200,07/06/03,100.6,222,42.1,3
2003,Solothurn,BT2003F35,ring_000826,07/06/03,91.1,222.5,40.7,3
2003,Solothurn,BT2003G14,ring_000435,08/06/03,79.8,190.5,39.5,3
2003,Solothurn,BT2003G14,ring_001013,07/06/03,84,221,41,3
2003,Solothurn,BT2003G14,ring_001938,07/06/03,97.1,219.5,41.4,3
2003,Solothurn,BT2003F36,ring_003022,07/06/03,104.1,224.5,41.6,3
2003,Solothurn,BT2003F36,ring_001903,08/06/03,83.2,215,39.2,3
2003,Solothurn,BT2003F36,ring_001046,08/06/03,87,220,40.8,3
2003,Solothurn,BT2003B62,ring_003151,09/06/03,97.9,220,38.8,3
2003,Solothurn,BT2003B62,ring_003127,09/06/03,106.6,228.5,40,3
2003,Solothurn,BT2003D97,ring_002025,09/06/03,103.7,226,40,3
2003,Solothurn,BT2003D80,ring_000289,12/06/03,92.2,212,39,2
2003,Solothurn,BT2003D80,ring_003094,12/06/03,89.7,215.5,40.9,2
2003,Solothurn,BT2003G60,ring_003024,12/06/03,101,222.5,40.2,3
2003,Solothurn,BT2003H70,ring_000045,13/06/03,93.9,213.5,36.8,2
2003,Solothurn,BT2003H70,ring_001432,13/06/03,79.8,215.5,40.8,2
2003,Solothurn,BT2003H110,ring_002641,13/06/03,114.8,220.5,43,3
2003,Solothurn,BT2003H110,ring_001145,13/06/03,88.6,209.5,38.6,3
2003,Solothurn,BT2003A71,ring_002692,14/06/03,105.6,225,41.2,3
2003,Solothurn,BT2003C38,ring_001910,14/06/03,101,224,41.8,2
2003,Solothurn,BT2003C38,ring_001260,14/06/03,83.8,214.5,36.2,2
2003,Solothurn,BT2003A71,ring_000813,14/06/03,102.6,218.5,40.4,3
1999,Solothurn,BT1999H57,ring_000506,07/06/99,90.8,211.3,NA,3
1999,Solothurn,BT1999H57,ring_001042,07/06/99,97.5,207.5,NA,3
1999,Solothurn,BT1999E43,ring_001982,08/06/99,93.6,207.5,NA,3
1999,Solothurn,BT1999E43,ring_001792,08/06/99,89,209,NA,3
2000,Solothurn,BT2000F39,ring_001564,02/06/00,95.7,214,NA,3
2000,Solothurn,BT2000F39,ring_000111,02/06/00,92.6,216,NA,3
2000,Solothurn,BT2000F39,ring_002482,02/06/00,80.8,205,NA,3
2000,Solothurn,BT2000H53,ring_000741,04/06/00,95.6,194,NA,3
2000,Solothurn,BT2000H53,ring_000450,04/06/00,92.8,213,NA,3
2000,Solothurn,BT2000A72,ring_001060,04/06/00,89.6,204,NA,3
2000,Solothurn,BT2000A72,ring_001528,04/06/00,102,213,NA,3
2000,Solothurn,BT2000A72,ring_001213,04/06/00,97.3,206,NA,3
2000,Solothurn,BT2000E43,ring_001539,04/06/00,99.4,196,NA,3
2000,Solothurn,BT2000E43,ring_002996,04/06/00,103.8,215,NA,3
2000,Solothurn,BT2000E82,ring_000697,04/06/00,111,221,NA,3
2000,Solothurn,BT2000E82,ring_000973,04/06/00,111.7,204,NA,3
2000,Solothurn,BT2000E82,ring_002726,04/06/00,110.2,216,NA,3
2000,Solothurn,BT2000B34,ring_001173,03/06/00,97.9,200,NA,3
2000,Solothurn,BT2000B34,ring_002732,03/06/00,102.9,204,NA,3
2000,Solothurn,BT2000B34,ring_001753,03/06/00,98.4,208,NA,3
2000,Solothurn,BT2000B86,ring_001139,05/06/00,89.6,207,NA,3
2000,Solothurn,BT2000B86,ring_000464,05/06/00,97.2,211,NA,3
2000,Solothurn,BT2000G83,ring_002401,05/06/00,99.4,218,NA,3
2000,Solothurn,BT2000G83,ring_000774,05/06/00,87.9,204,NA,3
2000,Solothurn,BT2000G83,ring_000082,05/06/00,91.5,199,NA,3
2000,Solothurn,BT2000H25,ring_002896,05/06/00,64.5,165,NA,3
2000,Solothurn,BT2000H25,ring_000020,05/06/00,100,198,NA,3
2000,Solothurn,BT2000B100,ring_000180,05/06/00,90.8,227,NA,2
2000,Solothurn,BT2000B100,ring_000799,05/06/00,105,222,NA,2
2000,Solothurn,BT2000B19,ring_000066,05/06/00,113.6,199,NA,2
2000,Solothurn,BT2000B19,ring_002705,05/06/00,106.5,204,NA,2
2000,Solothurn,BT2000B15,ring_002677,05/06/00,96.4,217,NA,1
2000,Solothurn,BT2000H41,ring_002246,06/06/00,85.2,205,NA,3
2000,Solothurn,BT2000H41,ring_002671,06/06/00,75.2,187,NA,3
2000,Solothurn,BT2000H41,ring_002615,06/06/00,103.9,206,NA,3
2000,Solothurn,BT2000D80,ring_001108,06/06/00,100.1,202,NA,3
2000,Solothurn,BT2000D80,ring_002212,06/06/00,76.2,180,NA,3
2000,Solothurn,BT2000H57,ring_002279,06/06/00,101.3,199,NA,3
2000,Solothurn,BT2000B2,ring_000039,06/06/00,107.6,209,NA,2
2000,Solothurn,BT2000B2,ring_002333,06/06/00,106,201,NA,2
2000,Solothurn,BT2000E102,ring_001252,06/06/00,88.8,199,NA,3
2000,Solothurn,BT2000E102,ring_001449,06/06/00,106.7,204,NA,3
2000,Solothurn,BT2000A67,ring_001707,07/06/00,94.4,205,NA,3
2000,Solothurn,BT2000A67,ring_001304,07/06/00,94.2,210,NA,3
2000,Solothurn,BT2000G107,ring_002933,08/06/00,107,210,NA,3
2000,Solothurn,BT2000G107,ring_001676,08/06/00,91.7,197,NA,3
1999,Solothurn,BT1999A22,ring_002410,12/06/99,104.8,199,NA,3
1999,Solothurn,BT1999A22,ring_000234,12/06/99,103,206.3,NA,3
1999,Solothurn,BT1999F36,ring_001254,11/06/99,72.5,179,NA,3
1999,Solothurn,BT1999F36,ring_002442,11/06/99,86,209,NA,3
1999,Solothurn,BT1999F36,ring_001780,11/06/99,95,216,NA,3
1999,Solothurn,BT1999A72,ring_000104,11/06/99,96.9,220,NA,2
1999,Solothurn,BT1999A72,ring_000757,11/06/99,96.9,218.5,NA,2
1999,Solothurn,BT1999B15,ring_000243,07/06/99,93.4,211.3,NA,2
1999,Solothurn,BT1999B15,ring_002517,07/06/99,96.5,216.5,NA,2
1999,Solothurn,BT1999B19,ring_002804,08/06/99,100,198.5,NA,3
1999,Solothurn,BT1999B19,ring_001096,08/06/99,91.8,210,NA,3
1999,Solothurn,BT1999B61,ring_000298,07/06/99,94.4,200,NA,3
1999,Solothurn,BT1999B61,ring_002112,07/06/99,110.5,200,NA,3
1999,Solothurn,BT1999E82,ring_001883,09/06/99,102.9,224.7,NA,2
1999,Solothurn,BT1999E82,ring_001253,09/06/99,99.8,220,NA,2
1999,Solothurn,BT1999D80,ring_001057,11/06/99,103.3,212.5,NA,1
1999,Solothurn,BT1999G83,ring_001430,10/06/99,93.1,213,NA,2
1999,Solothurn,BT1999E66,ring_002116,13/06/99,88.7,206,NA,2
1999,Solothurn,BT1999E66,ring_000922,13/06/99,89,207.5,NA,2
1999,Solothurn,BT1999D96,ring_000193,15/06/99,82.6,215,NA,1
1999,Solothurn,BT1999H41,ring_003107,15/06/99,95.5,208,NA,3
1999,Solothurn,BT1999H41,ring_000848,15/06/99,91.5,218,NA,3
1999,Solothurn,BT1999H41,ring_002285,15/06/99,95.5,213,NA,3
1999,Solothurn,BT1999H12,ring_001087,19/06/99,90,182.5,NA,3
1999,Solothurn,BT1999H12,ring_001885,19/06/99,97.5,193,NA,3
1999,Solothurn,BT1999A1,ring_001882,24/06/99,88.6,209.5,NA,2
1999,Solothurn,BT1999A1,ring_001055,24/06/99,93.1,215.5,NA,2
1999,Solothurn,BT1999H53,ring_001878,22/06/99,103.5,207.2,NA,2
1999,Solothurn,BT1999C13,ring_000029,19/06/99,99,216.5,NA,3
1999,Solothurn,BT1999C13,ring_001393,19/06/99,89.5,208,NA,3
1999,Solothurn,BT1999C13,ring_001913,19/06/99,98.7,213,NA,3
1999,Solothurn,BT1999H70,ring_000253,25/06/99,74.6,164.5,NA,2
1999,Solothurn,BT1999D79,ring_002092,24/06/99,81.4,185.5,NA,3
1999,Solothurn,BT1999D79,ring_002665,24/06/99,74.3,191.5,NA,3
2000,Solothurn,BT2000C29,ring_003000,07/06/00,104,204,NA,3
2000,Solothurn,BT2000C29,ring_001864,07/06/00,115.6,201,NA,3
2000,Solothurn,BT2000F8,ring_001757,07/06/00,103.9,194,NA,3
2000,Solothurn,BT2000H49,ring_001317,08/06/00,97.6,189,NA,2
2000,Solothurn,BT2000H26,ring_002362,08/06/00,99,205,NA,4
2000,Solothurn,BT2000H26,ring_000572,08/06/00,94.9,176,NA,4
2000,Solothurn,BT2000A71,ring_000344,08/06/00,70.4,163,NA,4
2000,Solothurn,BT2000A71,ring_001236,08/06/00,87.2,193,NA,4
2000,Solothurn,BT2000C13,ring_002189,10/06/00,98.2,213,NA,3
2000,Solothurn,BT2000C13,ring_001312,10/06/00,109,214,NA,3
2000,Solothurn,BT2000A63,ring_000223,10/06/00,106.9,212,NA,3
2000,Solothurn,BT2000A63,ring_001095,10/06/00,107.6,207,NA,3
2000,Solothurn,BT2000D96,ring_000393,10/06/00,83.5,193,NA,4
2000,Solothurn,BT2000D96,ring_002751,10/06/00,89.1,217,NA,4
2000,Solothurn,BT2000E66,ring_001911,11/06/00,114,201,NA,3
2000,Solothurn,BT2000F68,ring_002305,12/06/00,82.9,209.5,NA,2
2000,Solothurn,BT2000F68,ring_003036,12/06/00,93.5,200,NA,2
2000,Solothurn,BT2000D96,ring_000237,10/06/00,90.1,202,NA,4
2001,Solothurn,BT2001E43,ring_001766,10/06/01,109.4,210,NA,3
2001,Solothurn,BT2001E43,ring_002861,10/06/01,101.1,204,NA,3
2001,Solothurn,BT2001E82,ring_002205,10/06/01,119.3,215,NA,3
2001,Solothurn,BT2001E82,ring_002579,10/06/01,115.9,213,NA,3
2001,Solothurn,BT2001F39,ring_001280,11/06/01,105.5,210,NA,3
2001,Solothurn,BT2001F39,ring_001001,11/06/01,103.1,209,NA,3
2001,Solothurn,BT2001F39,ring_003081,11/06/01,100.4,188,NA,3
2001,Solothurn,BT2001E98,ring_002117,11/06/01,96.2,204,NA,3
2001,Solothurn,BT2001E98,ring_001056,11/06/01,89.2,202,NA,3
2001,Solothurn,BT2001E98,ring_000861,11/06/01,88.1,196,NA,3
2001,Solothurn,BT2001H41,ring_001232,11/06/01,103.5,216,NA,1
2001,Solothurn,BT2001C29,ring_001641,12/06/01,93,202,NA,3
2001,Solothurn,BT2001C29,ring_000936,12/06/01,95.9,210,NA,3
2001,Solothurn,BT2001C29,ring_001264,12/06/01,89.9,184,NA,3
2001,Solothurn,BT2001H57,ring_002644,12/06/01,106.9,208,NA,2
2001,Solothurn,BT2001H74,ring_002494,12/06/01,101.5,218,NA,3
2001,Solothurn,BT2001H74,ring_000773,12/06/01,102.7,212,NA,3
2001,Solothurn,BT2001F8,ring_000356,12/06/01,94.2,210,NA,3
2001,Solothurn,BT2001F36,ring_002155,12/06/01,95,205,NA,3
2001,Solothurn,BT2001F36,ring_000752,12/06/01,106.3,208,NA,3
2001,Solothurn,BT2001G107,ring_002318,12/06/01,103.7,215,NA,3
2001,Solothurn,BT2001G107,ring_002198,12/06/01,84,204,NA,3
2001,Solothurn,BT2001B86,ring_002248,13/06/01,86.3,222,NA,3
2001,Solothurn,BT2001B86,ring_000593,13/06/01,97,219,NA,3
2001,Solothurn,BT2001D80,ring_001929,13/06/01,99.8,211,NA,2
2001,Solothurn,BT2001D80,ring_003078,13/06/01,101.6,208,NA,2
2001,Solothurn,BT2001E102,ring_001446,14/06/01,94.9,218,NA,3
2001,Solothurn,BT2001E102,ring_000960,14/06/01,87.5,202,NA,3
2001,Solothurn,BT2001G60,ring_002562,14/06/01,95.5,218,NA,2
2001,Solothurn,BT2001G60,ring_002184,14/06/01,79,202,NA,2
2001,Solothurn,BT2001A22,ring_000729,15/06/01,105.1,213,NA,3
2001,Solothurn,BT2001A22,ring_001770,15/06/01,80.2,182,NA,3
2001,Solothurn,BT2001A22,ring_000489,15/06/01,94.6,214,NA,3
2001,Solothurn,BT2001A67,ring_000733,15/06/01,87.8,202,NA,4
2001,Solothurn,BT2001A67,ring_002247,15/06/01,101.2,197,NA,4
2001,Solothurn,BT2001B100,ring_002293,16/06/01,109.8,213,NA,2
2001,Solothurn,BT2001B100,ring_002047,16/06/01,98.2,212,NA,2
2001,Solothurn,BT2001B2,ring_001877,16/06/01,88.2,205,NA,3
2001,Solothurn,BT2001B2,ring_000914,16/06/01,79.5,179,NA,3
2001,Solothurn,BT2001B2,ring_001693,16/06/01,88.3,196,NA,3
2001,Solothurn,BT2001B34,ring_001085,17/06/01,100.2,221,NA,2
2001,Solothurn,BT2001B34,ring_002765,17/06/01,90.8,218,NA,2
2001,Solothurn,BT2001D96,ring_002300,17/06/01,95.3,209,NA,3
2001,Solothurn,BT2001D96,ring_000260,17/06/01,90.8,212,NA,3
2001,Solothurn,BT2001D96,ring_002620,17/06/01,99.2,207,NA,3
2001,Solothurn,BT2001C91,ring_003034,17/06/01,84.5,210,NA,3
2001,Solothurn,BT2001C91,ring_002354,17/06/01,91.8,206,NA,3
2001,Solothurn,BT2001C91,ring_001288,17/06/01,93.9,207,NA,3
2001,Solothurn,BT2001F68,ring_002234,17/06/01,91,209,NA,3
2001,Solothurn,BT2001F68,ring_000318,17/06/01,80.6,167,NA,3
2001,Solothurn,BT2001F68,ring_002350,17/06/01,87.8,210,NA,3
2001,Solothurn,BT2001H49,ring_000530,18/06/01,82.7,190,NA,3
2001,Solothurn,BT2001H49,ring_002960,18/06/01,91,180,NA,3
2001,Solothurn,BT2001H49,ring_001150,18/06/01,80.2,209,NA,3
2001,Solothurn,BT2001A50,ring_001194,18/06/01,79.3,185,NA,3
2001,Solothurn,BT2001A50,ring_003147,18/06/01,93.3,201,NA,3
2001,Solothurn,BT2001A50,ring_002865,18/06/01,104,202,NA,3
2001,Solothurn,BT2001B15,ring_002543,19/06/01,96.7,221,NA,1
2001,Solothurn,BT2001H12,ring_002242,19/06/01,82.4,182,NA,3
2001,Solothurn,BT2001H12,ring_002822,19/06/01,103.9,204,NA,3
2001,Solothurn,BT2001H12,ring_000560,19/06/01,97.1,205,NA,3
2001,Solothurn,BT2001B61,ring_003003,19/06/01,99.7,211,NA,3
2001,Solothurn,BT2001B61,ring_001121,19/06/01,99.9,216,NA,3
2001,Solothurn,BT2001B61,ring_000306,19/06/01,93.2,204,NA,3
2001,Solothurn,BT2001F21,ring_001399,19/06/01,81.5,172,NA,3
2001,Solothurn,BT2001G108,ring_003146,19/06/01,87.4,201,NA,2
2001,Solothurn,BT2001A71,ring_002655,20/06/01,99.9,208,NA,3
2001,Solothurn,BT2001A71,ring_002846,20/06/01,102.3,205,NA,3
2001,Solothurn,BT2001E66,ring_000259,20/06/01,108.7,204,NA,2
2001,Solothurn,BT2001E66,ring_002340,20/06/01,101.8,223,NA,2
2001,Solothurn,BT2001H25,ring_002978,21/06/01,95.5,199,NA,2
2001,Solothurn,BT2001H25,ring_002691,21/06/01,101.5,199,NA,2
2001,Solothurn,BT2001A46,ring_002327,22/06/01,87.9,213,NA,2
2001,Solothurn,BT2001G14,ring_002381,24/06/01,105.4,212,NA,1
2001,Solothurn,BT2001H69,ring_001629,22/06/01,78.6,198,NA,3
2001,Solothurn,BT2001H69,ring_000479,22/06/01,81.6,180,NA,3
2002,Solothurn,BT2002E82,ring_000021,08/06/02,108.8,220.5,42,3
2002,Solothurn,BT2002E82,ring_002236,08/06/02,102.7,213,39.6,3
2002,Solothurn,BT2002E82,ring_002752,08/06/02,94.4,215,40,3
2002,Solothurn,BT2002H74,ring_000138,08/06/02,100.8,213,40.1,3
2002,Solothurn,BT2002H74,ring_000114,08/06/02,107.6,219,40.7,3
2002,Solothurn,BT2002H74,ring_003109,08/06/02,109.8,224,40.9,3
2002,Solothurn,BT2002F39,ring_000704,11/06/02,91.7,210,42.4,3
2002,Solothurn,BT2002F39,ring_000146,11/06/02,91.2,197,38.8,3
2002,Solothurn,BT2002F39,ring_000508,10/06/02,93.2,210,39.9,3
2002,Solothurn,BT2002E43,ring_001364,11/06/02,105.9,214,42.7,3
2002,Solothurn,BT2002E43,ring_002443,10/06/02,99.5,212,41.3,3
2002,Solothurn,BT2002E43,ring_001158,10/06/02,98.8,207,39.2,3
2002,Solothurn,BT2002F36,ring_001836,12/06/02,95,220,41.3,3
2002,Solothurn,BT2002F36,ring_000379,11/06/02,102.4,218,41.5,3
2002,Solothurn,BT2002F36,ring_001322,11/06/02,109.7,182,39,3
2002,Solothurn,BT2002F68,ring_001682,12/06/02,84,212,39.6,3
2002,Solothurn,BT2002F68,ring_002637,13/06/02,83.9,205,37.8,3
2002,Solothurn,BT2002F68,ring_001876,13/06/02,84.2,218,37.6,3
2002,Solothurn,BT2002E66,ring_002398,11/06/02,108.6,226,42,3
2002,Solothurn,BT2002E66,ring_000288,11/06/02,88.1,224,40.5,3
2002,Solothurn,BT2002E66,ring_001016,11/06/02,83.6,219,38.1,3
2002,Solothurn,BT2002E102,ring_001645,11/06/02,105.2,227,41.3,3
2002,Solothurn,BT2002E102,ring_000814,11/06/02,92.6,225,39.1,3
2002,Solothurn,BT2002E98,ring_003010,12/06/02,95.3,220,40,3
2002,Solothurn,BT2002E98,ring_002208,12/06/02,91.3,210,37.9,3
2002,Solothurn,BT2002D80,ring_002840,13/06/02,111.9,214,40.2,2
2002,Solothurn,BT2002D80,ring_001277,13/06/02,98.7,210,38.1,2
2002,Solothurn,BT2002C91,ring_002823,13/06/02,78.5,205,38.6,3
2002,Solothurn,BT2002C91,ring_000068,13/06/02,112.9,213,41,3
2002,Solothurn,BT2002C91,ring_002892,13/06/02,103.7,200,39.3,3
2002,Solothurn,BT2002A22,ring_001415,12/06/02,103.2,218,39.3,3
2002,Solothurn,BT2002A22,ring_001306,12/06/02,98.2,204,37.3,3
2002,Solothurn,BT2002A22,ring_002177,12/06/02,92.2,205,38.7,3
2002,Solothurn,BT2002A50,ring_002657,12/06/02,101,219,41.6,2
2002,Solothurn,BT2002A50,ring_001181,11/06/02,106.7,214,40.5,2
2002,Solothurn,BT2002H57,ring_003091,13/06/02,93.6,190,36.6,3
2002,Solothurn,BT2002H57,ring_002142,13/06/02,97.8,185,37.2,3
2002,Solothurn,BT2002H41,ring_000846,12/06/02,94,213,41.5,3
2002,Solothurn,BT2002H41,ring_001970,13/06/02,86,212,38.6,3
2002,Solothurn,BT2002G83,ring_002528,13/06/02,80.3,212,39,3
2002,Solothurn,BT2002G83,ring_001098,13/06/02,69.5,185,37,3
2002,Solothurn,BT2002G83,ring_002367,13/06/02,118.2,213,40.5,3
2002,Solothurn,BT2002H49,ring_001526,14/06/02,82.9,212,36.1,3
2002,Solothurn,BT2002H49,ring_000790,14/06/02,63.1,197,37.8,3
2002,Solothurn,BT2002D79,ring_001469,14/06/02,83.5,212,39.7,3
2002,Solothurn,BT2002D79,ring_001227,14/06/02,95.1,202,38.5,3
2002,Solothurn,BT2002B34,ring_002571,14/06/02,101.5,222,40.7,3
2002,Solothurn,BT2002B34,ring_001802,14/06/02,84.1,203,39,3
2002,Solothurn,BT2002B34,ring_000522,14/06/02,90.6,218,38,3
2002,Solothurn,BT2002H26,ring_003057,14/06/02,88.7,224,39.5,1
2002,Solothurn,BT2002B100,ring_000315,15/06/02,95.8,208,40.5,3
2002,Solothurn,BT2002B100,ring_002894,15/06/02,87.8,188,38.6,3
2002,Solothurn,BT2002B100,ring_001220,15/06/02,93.5,212,38.7,3
2002,Solothurn,BT2002B15,ring_000469,15/06/02,92.8,216,41.5,3
2002,Solothurn,BT2002B15,ring_001205,15/06/02,73.1,158,34.6,3
2002,Solothurn,BT2002B15,ring_003157,15/06/02,89.2,215,40.1,3
2002,Solothurn,BT2002B2,ring_002970,15/06/02,93.3,211,40,2
2002,Solothurn,BT2002B2,ring_001665,15/06/02,82.8,210,39.7,2
2002,Solothurn,BT2002D97,ring_002839,15/06/02,102.7,223,39.3,3
2002,Solothurn,BT2002D97,ring_001543,15/06/02,95.3,208,40,3
2002,Solothurn,BT2002G107,ring_003012,15/06/02,87.9,199,37.9,3
2002,Solothurn,BT2002G107,ring_002148,15/06/02,104.4,213,39.6,3
2002,Solothurn,BT2002G107,ring_002314,15/06/02,107.3,204,38.9,3
2002,Solothurn,BT2002A67,ring_001368,15/06/02,87.8,204,38.2,3
2002,Solothurn,BT2002A67,ring_000624,15/06/02,81.4,202,39.8,3
2002,Solothurn,BT2002F35,ring_003164,16/06/02,80.4,209,38.6,3
2002,Solothurn,BT2002F35,ring_003007,16/06/02,96.6,206,39.3,3
2002,Solothurn,BT2002F35,ring_001008,16/06/02,75.2,196,39.5,3
2002,Solothurn,BT2002D721,ring_002493,16/06/02,92.3,209,42,3
2002,Solothurn,BT2002D721,ring_001451,16/06/02,93.5,205,38.1,3
2002,Solothurn,BT2002D721,ring_000716,16/06/02,102.2,197,37.8,3
2002,Solothurn,BT2002C38,ring_002417,18/06/02,98.2,209,40.6,2
2002,Solothurn,BT2002C38,ring_000525,17/06/02,92.3,217,41,2
2002,Solothurn,BT2002A46,ring_001470,17/06/02,106.7,210,39.9,3
2002,Solothurn,BT2002A46,ring_000617,17/06/02,92.1,185,37.6,3
2002,Solothurn,BT2002G60,ring_001917,19/06/02,112.3,214,38.5,3
2002,Solothurn,BT2002G60,ring_000169,19/06/02,91.4,201,38,3
2002,Solothurn,BT2002G108,ring_001190,19/06/02,83.9,200,40.4,3
2002,Solothurn,BT2002G108,ring_001124,19/06/02,90.2,190,39.6,3
2002,Solothurn,BT2002H69,ring_002790,19/06/02,68.4,200,38.1,2
2002,Solothurn,BT2002A11,ring_002558,19/06/02,81.6,210,39.7,3
2002,Solothurn,BT2002A11,ring_002533,19/06/02,83.1,213,39.4,3
2002,Solothurn,BT2002H110,ring_001341,24/06/02,73,196,38.5,2
2002,Solothurn,BT2002H70,ring_002479,24/06/02,68.8,190,38.5,2
2002,Solothurn,BT2002H70,ring_000154,23/06/02,74.1,206,39.7,2
2004,Solothurn,BT2004E43,ring_001857,01/06/04,103,223.5,40.4,2
2004,Solothurn,BT2004E43,ring_002537,01/06/04,103,215.5,40.2,2
2004,Solothurn,BT2004E66,ring_001919,04/06/04,94.5,213,39,3
2004,Solothurn,BT2004E66,ring_002925,04/06/04,95.5,214.5,38.3,3
2004,Solothurn,BT2004E66,ring_001381,04/06/04,77.5,199,37.9,3
2004,Solothurn,BT2004E98,ring_003029,04/06/04,94,218,40.4,3
2004,Solothurn,BT2004E98,ring_001417,04/06/04,109,222.5,41.6,3
2004,Solothurn,BT2004F21,ring_003121,05/06/04,97.5,225.5,40.6,3
2004,Solothurn,BT2004F21,ring_002560,05/06/04,96.5,220.5,40.5,3
2004,Solothurn,BT2004D97,ring_001808,07/06/04,104,209.5,39.5,2
2004,Solothurn,BT2004D97,ring_001351,07/06/04,92.5,204,40.4,2
2004,Solothurn,BT2004G83,ring_002799,07/06/04,107,222.5,40.9,1
2004,Solothurn,BT2004B2,ring_001722,09/06/04,98.5,224,38.1,2
